idx,density,log_density,AD_type,y_pred,y_true
2639,1.1287001294209333e-93,-214.0193470058031,OAD,10.249272,0.0
2640,3.0511597031043886e-93,-213.0248918995702,OAD,10.249272,0.0
2641,8.76973018766777e-93,-211.96910760790968,OAD,10.249272,15.5
2642,7.077754396217249e-93,-212.183456966727,OAD,10.249272,0.1
2643,2.1300497432618374e-93,-213.38426831535355,OAD,10.249272,0.0
2644,4.744824738671629e-93,-212.58335915306827,OAD,10.249272,0.1
2645,8.223364785300256e-93,-212.03343418185804,OAD,10.249272,0.0
2646,1.6704532785088312e-87,-199.81180807662543,OAD,58.42502,65.0
2647,4.84330595917169e-87,-198.74730555350988,OAD,52.54984,21.0
2648,7.737784415989911e-87,-198.27878769502212,OAD,58.018917,42.0
2649,1.592584352283509e-86,-197.55695992195965,OAD,69.5968,45.0
2650,9.781965893182546e-93,-211.85987317302678,OAD,63.176605,0.0
2651,5.957679834207421e-86,-196.23763688176604,OAD,48.889427,47.0
2652,3.120492936598548e-104,-238.33085868953933,OAD,47.041073,0.0
2653,3.318060200137244e-87,-199.12552275537703,OAD,58.648567,67.0
2654,3.2311713154598843e-88,-201.45464347561284,OAD,47.33403,60.0
2655,1.6597732364491874e-84,-192.91046682301132,OAD,64.764305,65.0
2656,2.0425754452807543e-90,-206.51844688468032,OAD,41.224228,56.0
2657,7.266114628604332e-91,-207.55202175275767,OAD,42.140472,12.0
2658,1.3985368318203074e-86,-197.68689142751393,OAD,41.596107,56.0
2659,7.437188706783764e-84,-191.4106548960541,OAD,57.859627,77.0
2660,3.1484025007813157e-87,-199.17800790889385,OAD,57.332108,78.0
2661,2.417857982580581e-87,-199.44202107343833,OAD,55.10653,85.0
2662,7.901152498519859e-84,-191.35013917677858,OAD,61.652706,82.0
2663,7.606333772546884e-84,-191.38816652016052,OAD,59.398388,91.0
2664,1.2274385499871804e-82,-188.60704810718855,OAD,57.820515,56.0
2665,1.1831958038659275e-82,-188.64375853953197,OAD,62.250122,94.0
2666,4.432850684291763e-85,-194.23069003206572,OAD,52.63902,65.0
2667,1.1677946711250066e-94,-216.28788166775774,OAD,57.95036,80.0
2668,2.417857982580581e-87,-199.44202107343833,OAD,55.10653,85.0
2669,1.4877935579661124e-82,-188.41468343665184,OAD,67.2314,77.0
2670,1.4684205504532123e-88,-202.24330081580047,OAD,43.732082,83.0
2671,1.3778130507562783e-100,-229.93801180310214,OAD,53.905605,72.0
2672,1.0155816546444062e-95,-218.7301223273131,OAD,48.84651,83.0
2673,3.900223159742454e-98,-224.29230534147112,OAD,62.48812,72.0
2674,4.18501890329087e-91,-208.10373224161154,OAD,56.934994,67.0
2675,2.198806299340035e-89,-204.14215865457075,OAD,53.842976,71.0
2676,2.2600918254150227e-86,-197.20691255431453,OAD,49.86584,52.0
2677,2.2318354888421328e-91,-208.73241912637138,OAD,56.871002,51.0
2678,2.014020709754553e-90,-206.5325252923236,OAD,47.855324,67.0
2679,5.342684997723364e-75,-171.01815363938476,OAD,40.690533,54.0
2680,5.449509041830435e-75,-170.9983564540039,OAD,46.819523,91.0
2681,1.5935698053554794e-72,-165.3201500353452,OAD,37.649784,73.0
2682,3.860308363293544e-80,-182.8560603723741,OAD,49.745182,75.0
2683,1.1673279342392e-80,-184.05209011949083,OAD,60.96231,66.0
2684,1.488955052520325e-79,-181.5061477796364,OAD,43.77744,71.0
2685,4.41876547244577e-87,-198.83904273828176,OAD,52.008343,72.0
2686,8.343665446101106e-89,-202.8085706547215,OAD,59.57734,62.0
2687,1.004726714578356e-91,-209.53052788371832,OAD,58.712677,72.0
2688,4.543676311950139e-101,-231.04735794768294,OAD,52.60511,48.0
2689,4.0598857402146823e-101,-231.15993956198525,OAD,55.401188,61.0
2690,2.3997259855252947e-93,-213.26505909030834,OAD,45.320564,42.0
2691,1.921547532344425e-93,-213.48728278062592,OAD,48.25525,72.0
2692,1.3076017308878413e-100,-229.99031457982397,OAD,38.387917,38.0
2693,9.475195852047045e-101,-230.312416971243,OAD,41.528107,81.0
2694,1.9555323070954306e-83,-190.44390028228568,OAD,53.14066,55.0
2695,6.30915072595284e-91,-207.6932423867299,OAD,38.30295,60.0
2696,5.943131323107398e-91,-207.7530073092107,OAD,48.839672,63.0
2697,4.768381271988895e-91,-207.97323657112935,OAD,47.974796,50.0
2698,4.478473799354375e-91,-208.03596114385937,OAD,49.462605,66.0
2699,5.754936888748985e-89,-203.18001520069015,OAD,59.39961,40.0
2700,4.457314303773123e-86,-196.52777158687746,OAD,50.802345,60.0
2701,1.1364782250503299e-86,-197.89438379301757,OAD,54.704746,39.0
2702,3.4447262330716833e-85,-194.48288847108972,OAD,52.07862,43.0
2703,2.0739196913099425e-84,-192.6877074240864,OAD,55.492107,56.0
2704,2.3708885331528723e-83,-190.25129792511606,OAD,61.307106,76.0
2705,1.0764404524797323e-87,-200.25124337004686,OAD,39.074234,62.0
2706,1.1957239265984747e-77,-177.12030036226184,OAD,44.24072,76.0
2707,2.425473955897719e-83,-190.22853576748236,OAD,60.948635,45.0
2708,2.292032088989981e-83,-190.28512391931937,OAD,59.63517,92.0
2709,2.292032088989981e-83,-190.28512391931937,OAD,59.63517,85.0
2710,2.459400672376394e-84,-192.51723012035325,OAD,49.959816,72.0
2711,2.933769733536558e-86,-196.9460298029409,OAD,73.974014,91.0
2712,1.1316942956489896e-86,-197.89860211102604,OAD,63.0138,81.0
2713,2.601803989996853e-85,-194.76352785775725,OAD,49.13366,79.0
2714,1.2822639399912268e-85,-195.47110568575766,OAD,49.575188,69.0
2715,9.841872632913046e-81,-184.22274653133698,OAD,51.576313,72.0
2716,2.7421094430890214e-82,-187.80325013156894,OAD,51.091007,67.0
2717,5.0021906425947325e-85,-194.1098569594911,OAD,55.561577,80.0
2718,8.01182281266449e-92,-209.75691025313725,OAD,69.1285,85.0
2719,9.662052162705491e-88,-200.35928211861014,OAD,55.95087,76.0
2720,2.9581877062031734e-89,-203.8454964570605,OAD,72.78684,72.0
2721,8.995817147372837e-87,-198.12814338258383,OAD,72.184944,70.0
2722,7.156774393836581e-90,-205.26459899365292,OAD,51.760593,74.0
2723,2.574072920046755e-87,-199.37941365224282,OAD,48.804256,60.0
2724,1.6401453483555033e-90,-206.7378735045091,OAD,48.656948,45.0
2725,6.003005044086258e-82,-187.01971744098148,OAD,38.14194,62.0
2726,5.254150839123797e-84,-191.75812941126074,OAD,50.33637,60.0
2727,3.2301481624697753e-88,-201.4549601765598,OAD,41.153324,50.0
2728,4.510952935627721e-89,-203.42356485134414,OAD,48.251022,65.0
2729,1.9158348312036073e-89,-204.27991980564582,OAD,47.190697,62.0
2730,1.495288359019211e-86,-197.61999892695758,OAD,68.36178,80.0
2731,9.833743178298732e-86,-195.7364983445298,OAD,55.907825,75.0
2732,3.0541488463231546e-87,-199.20840214671892,OAD,67.18932,75.0
2733,3.617902677709183e-87,-199.03900860334298,OAD,65.85753,74.0
2734,6.014881960769788e-93,-212.34617692335684,OAD,50.46546,70.0
2735,1.1265302090586519e-79,-181.78508004925808,OAD,49.76148,0.0
2736,5.6010999003600875e-80,-182.48384445029004,OAD,46.38223,36.0
2737,2.294866374993271e-78,-178.77096263612196,OAD,53.282967,30.0
2738,2.2911041521418654e-79,-181.0751884826591,OAD,56.207573,78.0
2739,7.962735396849815e-81,-184.43461994887275,OAD,48.34688,0.0
2740,1.8910365149085902e-81,-185.8722674331872,OAD,54.90692,34.0
2741,2.1579076287987385e-79,-181.13508328468822,OAD,47.674274,16.0
2742,9.164196013017344e-79,-179.68891819270647,OAD,53.32096,55.0
2743,5.821668552454413e-85,-193.9581459909775,OAD,37.853447,83.0
2744,5.388499468560963e-88,-200.94322122904595,OAD,51.107147,70.0
2745,1.6019786325864417e-82,-188.34073811491555,OAD,41.26975,22.0
2746,6.9922324774432475e-81,-184.56459264565495,OAD,56.33438,93.0
2747,6.9922324774432475e-81,-184.56459264565495,OAD,56.33438,96.0
2748,6.9922324774432475e-81,-184.56459264565495,OAD,56.33438,11.0
2749,6.9922324774432475e-81,-184.56459264565495,OAD,56.33438,7.0
2750,6.9922324774432475e-81,-184.56459264565495,OAD,56.33438,96.0
2751,1.4970154241031904e-85,-195.31625949576733,OAD,58.241016,90.0
2752,3.081010932138242e-81,-185.38413476466596,OAD,59.781677,85.0
2753,3.31844659211416e-81,-185.30989575302735,OAD,65.86438,86.0
2754,3.203677410559204e-81,-185.34509319172656,OAD,69.09139,85.0
2755,6.379169567516372e-91,-207.68220553540453,OAD,55.809475,95.0
2756,3.1255957409696377e-93,-213.00078874631654,OAD,53.88513,84.0
2757,2.4239887718821886e-89,-204.04465884033553,OAD,68.45225,83.0
2758,2.7625602510183628e-81,-185.49323465558828,OAD,71.680275,84.0
2759,2.65119522602312e-83,-190.13955215150256,OAD,60.437878,81.0
2760,1.1393956457521919e-82,-188.68147963898184,OAD,62.100628,76.0
2761,2.3556097020519126e-85,-194.86293331369617,OAD,71.38379,95.0
2762,2.1759865639970547e-74,-169.61381472721845,OAD,64.25542,96.0
2763,8.871806095836359e-79,-179.7213439524647,OAD,80.73592,91.0
2764,9.643646214001344e-83,-188.84826344343034,OAD,73.56237,85.0
2765,9.449883689322357e-83,-188.8685602850841,OAD,72.6558,55.0
2766,1.585151826174321e-76,-174.5357868754213,OAD,74.49188,90.0
2767,5.906798110454947e-75,-170.91777806482918,OAD,75.592735,87.0
2768,5.905324789539614e-79,-180.1283678959306,OAD,81.0591,93.0
2769,5.01634751000308e-81,-184.8966904512832,OAD,71.331825,72.0
2770,2.7640990110835993e-81,-185.4926778055883,OAD,69.3457,23.0
2771,3.0587206875629135e-76,-173.87847031496113,OAD,69.48835,91.0
2772,3.238443800302507e-79,-180.72912944065908,OAD,83.50868,97.0
2773,1.2824029958556815e-77,-177.05031650209904,OAD,79.646255,85.0
2774,1.0325410479978643e-75,-172.6618591735605,OAD,82.964,82.0
2775,4.4112872227381614e-79,-180.42005581241943,OAD,76.95395,95.0
2776,7.731205475685136e-77,-175.2537873624054,OAD,82.02754,81.0
2777,1.3204208213716575e-77,-177.02110167068102,OAD,75.98062,84.0
2778,1.3178818747735375e-76,-174.72044126008646,OAD,73.38789,72.0
2779,1.8368860420169473e-78,-178.993565484057,OAD,74.61444,93.0
2780,1.5504735596707865e-89,-204.49151286983312,OAD,58.90792,97.0
2781,6.104800172604919e-89,-203.12099790120314,OAD,49.481556,94.0
2782,3.0402843818974345e-90,-206.1207073117444,OAD,69.6542,85.0
2783,8.589506246532933e-90,-205.08211711515108,OAD,70.11514,93.0
2784,2.4331508202329135e-97,-222.46156696913297,OAD,68.99384,81.0
2785,7.402604597890933e-96,-219.04633701645815,OAD,56.116493,92.0
2786,2.7744397019029712e-92,-210.81737973786437,OAD,58.962437,90.0
2787,1.577467539054351e-81,-186.05357179475777,OAD,70.30026,96.0
2788,1.878630360328846e-85,-195.0891899249002,OAD,66.70462,97.0
2789,1.8218911394708475e-85,-195.1198578552617,OAD,66.70462,75.0
2790,1.5732999770260605e-81,-186.05621722285585,OAD,70.08858,95.0
2791,3.654068053251667e-89,-203.6342321943714,OAD,48.36962,92.0
2792,5.806512813972031e-86,-196.26333781095434,OAD,58.062286,93.0
2793,1.548322163787023e-90,-206.79548649980825,OAD,49.271973,98.0
2794,4.5705755810029034e-85,-194.20009375981547,OAD,43.298603,98.0
2795,5.933623282610461e-84,-191.6365127762082,OAD,60.35107,96.0
2796,4.667942276557377e-86,-196.48159964891613,OAD,71.98923,90.0
2797,1.2982642142079446e-85,-195.45870475206672,OAD,57.01675,45.0
2798,5.582373043955061e-91,-207.81562949977499,OAD,51.50041,45.0
2799,2.4222417961952423e-82,-187.92728415208754,OAD,51.62712,82.0
2800,1.93692609004803e-78,-178.94053502675763,OAD,63.463905,98.0
2801,2.2598729424106478e-83,-190.2992541269743,OAD,51.098457,88.0
2802,6.865081905224317e-84,-191.49069984150995,OAD,66.739586,73.0
2803,1.8665284115160335e-85,-195.09565266342312,OAD,71.04015,98.0
2804,2.568305557808e-79,-180.9609759810949,OAD,64.95023,96.0
2805,1.5074010857418641e-81,-186.09900549981617,OAD,77.87462,94.0
2806,5.5097353319811235e-87,-198.61838650259403,OAD,69.73352,52.0
2807,1.1986639486523453e-81,-186.32818497211042,OAD,73.55352,62.0
2808,2.8018102504935304e-88,-201.5972224571642,OAD,57.54956,48.0
2809,1.8089379176000465e-79,-181.3114824593344,OAD,51.795284,97.0
2810,1.4699872120825993e-81,-186.12413883102843,OAD,72.87697,94.0
2811,5.242378937417742e-84,-191.76037242050134,OAD,38.76667,48.0
2812,2.054872886741935e-88,-201.907274193041,OAD,67.71397,99.0
2813,5.7190682614239735e-84,-191.67334191073581,OAD,57.027782,86.0
2814,3.4114708106610834e-83,-189.88741919742878,OAD,78.801384,92.0
2815,2.5681476787963623e-79,-180.96103745503592,OAD,64.42794,68.0
2816,3.1564291967231534e-85,-194.5702915168646,OAD,62.370506,0.0
2817,3.779286482301424e-82,-187.48244239499383,OAD,65.88943,5.0
2818,1.2919928053036463e-78,-179.3454514168411,OAD,74.09633,61.0
2819,4.416137878018685e-86,-196.53705246662312,OAD,76.80243,61.0
2820,6.162465587044741e-93,-212.3219366933454,OAD,63.702927,75.0
2821,6.401998518711112e-93,-212.2838034382777,OAD,69.73912,85.0
2822,6.401998518711112e-93,-212.2838034382777,OAD,69.73912,73.0
2823,4.92048952399344e-94,-214.84959071913892,OAD,49.80461,85.0
2824,5.165643624479347e-96,-219.4061392199428,OAD,70.378456,83.0
2825,2.752494185023269e-104,-238.45634219438472,OAD,51.06942,89.0
2826,3.257803170570717e-92,-210.65677546128683,OAD,49.088932,96.0
2827,1.358590543198528e-96,-220.74172113037346,OAD,73.9555,85.0
2828,4.022099830662287e-90,-205.84085425727244,OAD,65.3013,86.0
2829,1.4127804283307605e-89,-204.58451357880523,OAD,79.89474,91.0
2830,3.257803170570717e-92,-210.65677546128683,OAD,49.088932,96.0
2831,3.7200437495720623e-97,-222.03701859156888,OAD,47.783,92.0
2832,2.2147947463719506e-98,-224.8581793795079,OAD,44.018524,95.0
2833,2.9101192447059187e-94,-215.37480468353428,OAD,40.7264,89.0
2834,1.4633062296707083e-97,-222.9700556040401,OAD,41.49141,92.0
2835,9.783399271600795e-99,-225.67523720897026,OAD,47.661655,90.0
2836,8.987703323761866e-95,-216.5497264886932,OAD,45.221992,96.0
2837,5.086426977726117e-96,-219.4215933123741,OAD,49.616318,98.0
2838,3.838702640450622e-96,-219.7030344719636,OAD,37.994255,96.0
2839,1.123698356680524e-97,-223.2341286709101,OAD,37.645897,63.0
2840,2.455552262778263e-99,-227.05757251617396,OAD,45.393333,97.0
2841,4.526560549647615e-100,-228.74854690885735,OAD,51.294193,98.0
2842,1.7002976315105822e-97,-222.81995070732535,OAD,51.310944,70.0
2843,2.2237548483809526e-82,-188.01278048524372,OAD,61.01491,88.0
2844,2.659306827674545e-82,-187.8339121277777,OAD,49.955013,93.0
2845,3.5426759087208354e-103,-235.90138223037607,OAD,58.40102,88.0
2846,1.1299331112277762e-100,-230.13635086203607,OAD,43.187138,94.0
2847,9.197796919819584e-92,-209.6188645653106,OAD,45.890774,12.0
2848,2.2325110990250948e-84,-192.6140208061759,OAD,49.213535,33.0
2849,2.9843989616934165e-99,-226.8625258327067,OAD,39.993946,29.0
2850,7.941615992096363e-102,-232.79156270538917,OAD,53.229824,23.0
2851,3.265878888390686e-98,-224.4698102021061,OAD,55.29641,74.0
2852,1.373685887764305e-90,-206.9151608133248,OAD,57.495857,20.0
2853,6.346875771176658e-85,-193.87177021720234,OAD,39.93765,20.0
2854,7.01422025771798e-80,-182.2588678857156,OAD,68.34182,50.0
2855,7.01422025771798e-80,-182.2588678857156,OAD,68.34182,19.0
2856,3.693794286725587e-83,-189.80790852676733,OAD,55.920753,15.0
2857,7.01422025771798e-80,-182.2588678857156,OAD,68.34182,60.0
2858,3.693794286725587e-83,-189.80790852676733,OAD,55.920753,70.0
2859,2.459501026948984e-80,-183.30684894472668,OAD,65.463,80.0
2860,2.598388627428806e-92,-210.8829370612358,OAD,55.377655,30.0
2861,2.629947802941547e-91,-208.56827946325572,OAD,54.052673,30.0
2862,2.459501026948984e-80,-183.30684894472668,OAD,65.463,45.0
2863,2.459501026948984e-80,-183.30684894472668,OAD,65.463,65.0
2864,2.708466849226473e-80,-183.21042470301515,OAD,64.433975,40.0
2865,2.459501026948984e-80,-183.30684894472668,OAD,65.463,95.0
2866,2.459501026948984e-80,-183.30684894472668,OAD,65.463,75.0
2867,2.459501026948984e-80,-183.30684894472668,OAD,65.463,60.0
2868,2.20515932287876e-80,-183.41600767796132,OAD,65.306076,80.0
2869,2.459501026948984e-80,-183.30684894472668,OAD,65.463,0.0
2870,2.20515932287876e-80,-183.41600767796132,OAD,65.306076,0.0
2871,7.01422025771798e-80,-182.2588678857156,OAD,68.34182,75.0
2872,2.459501026948984e-80,-183.30684894472668,OAD,65.463,95.0
2873,1.8845555882697766e-76,-174.36277503663487,OAD,60.17268,30.0
2874,6.664306507751599e-80,-182.31004154115627,OAD,76.431,97.0
2875,5.6554805336671155e-80,-182.4741823585583,OAD,58.993217,65.0
2876,2.1552190955212175e-76,-174.22857468070433,OAD,61.587093,70.0
2877,1.4015490205830846e-79,-181.566644278292,OAD,64.9237,85.0
2878,1.8858347480057736e-76,-174.36209650753258,OAD,62.91054,84.0
2879,1.6981028305152702e-73,-167.55920014272465,OAD,75.370735,75.0
2880,6.664306507751599e-80,-182.31004154115627,OAD,76.431,97.0
2881,5.316182645288546e-86,-196.35156249957316,OAD,85.34195,90.0
2882,2.905175100341221e-86,-196.95582433349583,OAD,77.877975,90.0
2883,1.9050698670897096e-90,-206.58813968592034,OAD,84.02512,91.0
2884,2.738205158661824e-84,-192.40984515732316,OAD,77.29477,95.0
2885,1.4213330006218156e-82,-188.46038246140043,OAD,75.49829,70.0
2886,2.936138797776814e-86,-196.94522261340592,OAD,78.37845,75.0
2887,2.7968398924431233e-86,-196.9938278275082,OAD,76.7067,95.0
2888,4.6497947134613637e-85,-194.18290983351187,OAD,81.01429,84.0
2889,2.334979183324628e-81,-185.66138955650098,OAD,77.67378,90.0
2890,1.1275978790615373e-76,-174.876377468223,OAD,70.52298,82.0
2891,1.9793493990313344e-78,-178.91886904917325,OAD,76.398476,84.0
2892,1.2786822641321695e-79,-181.65839228002451,OAD,78.90088,96.0
2893,1.4170567430358952e-79,-181.55564034213737,OAD,79.40922,71.0
2894,1.2623451874516942e-79,-181.67125109568178,OAD,78.88088,90.0
2895,1.1529016873574698e-78,-179.45935528270326,OAD,77.15504,84.0
2896,3.628628721487163e-87,-199.03604827625122,OAD,78.12723,78.0
2897,1.6825205170607858e-88,-202.10719520662386,OAD,70.67696,83.0
2898,6.105896461054982e-87,-198.51564815323167,OAD,83.817345,82.0
2899,2.8974379290360373e-86,-196.95849112373375,OAD,72.43905,84.0
2900,1.8721667847127893e-87,-199.6978066219974,OAD,81.12598,94.0
2901,1.5279736587040447e-90,-206.8087159179364,OAD,51.1143,85.0
2902,8.167219393785998e-85,-193.6196043970298,OAD,50.975155,75.0
2903,1.1552642092884093e-93,-213.99608457800173,OAD,50.04071,70.0
2904,1.3999896760865481e-96,-220.71170406505826,OAD,50.276352,90.0
2905,1.3211746130398044e-94,-216.16447754216776,OAD,51.264225,88.0
2906,4.2308119834420865e-93,-212.69801971554915,OAD,45.347572,87.0
2907,4.5162373106605594e-92,-210.33014936168348,OAD,51.416897,80.0
2908,6.13838174278341e-89,-203.11551212885627,OAD,51.97953,83.0
2909,2.290846639758721e-93,-213.3114921875216,OAD,56.154526,85.0
2910,2.387975886279787e-80,-183.33636134191707,OAD,72.651276,35.0
2911,2.046992643093111e-80,-183.49043572684553,OAD,71.63777,65.0
2912,2.046992643093111e-80,-183.49043572684553,OAD,71.63777,2.5
2913,1.0731002341723524e-82,-188.7414257513404,OAD,71.2284,11.0
2914,1.3527233752694505e-82,-188.50985775009454,OAD,65.510284,0.0
2915,6.900926460654576e-82,-186.8803219532618,OAD,64.71928,0.0
2916,3.380132289858588e-82,-187.5940627777713,OAD,75.81434,70.0
2917,3.631649578588357e-82,-187.52229065109356,OAD,76.12749,75.0
2918,2.921582455415577e-82,-187.7398522192401,OAD,84.135056,63.0
2919,3.631649578588357e-82,-187.52229065109356,OAD,76.12749,85.0
2920,2.921582455415577e-82,-187.7398522192401,OAD,84.135056,35.0
2921,3.852509047823683e-82,-187.46325298874333,OAD,76.74677,80.0
2922,2.508043910089639e-82,-187.8924744948841,OAD,76.203674,82.0
2923,3.631649578588357e-82,-187.52229065109356,OAD,76.12749,85.0
2924,4.1681362285121506e-83,-189.68709373020494,OAD,74.79792,69.0
2925,3.1246451587361817e-91,-208.3959227349214,OAD,72.41466,52.0
2926,3.051998829660019e-82,-187.69618089555618,OAD,74.81419,65.0
2927,1.2483915998168804e-84,-193.1952918088673,OAD,80.238396,48.0
2928,9.821745800286297e-87,-198.04030420384672,OAD,84.03723,87.0
2929,2.6850343646997724e-83,-190.126869191856,OAD,82.29004,83.0
2930,1.7141236418957178e-86,-197.48341604345214,OAD,85.723076,76.0
2931,5.332767401544382e-87,-198.65103277475103,OAD,82.45071,68.0
2932,5.988781649516073e-88,-200.8376001894464,OAD,72.79296,43.0
2933,9.392411374726298e-86,-195.7824159348156,OAD,58.43166,40.0
2934,9.25848142051885e-86,-195.79677795574273,OAD,72.27889,48.0
2935,2.0227251475182912e-83,-190.41011703335758,OAD,64.75844,91.0
2936,3.7673061391736908e-87,-198.9985428963793,OAD,65.69063,76.0
2937,6.102523948620019e-86,-196.21361554981573,OAD,62.608437,93.0
2938,3.4867892052224756e-93,-212.89143233419387,OAD,62.983543,85.0
2939,1.6527525045448685e-96,-220.54572684481764,OAD,65.14374,50.0
2940,3.6967198129820006e-89,-203.62262738705815,OAD,64.048,57.0
2941,1.953852880461164e-95,-218.0757805751216,OAD,61.806664,65.0
2942,8.149776089607756e-94,-214.3450082882327,OAD,80.26912,90.0
2943,8.47573336890074e-94,-214.30579155871393,OAD,81.66941,86.0
2944,4.167108166055691e-98,-224.2261168035363,OAD,77.95876,67.0
2945,5.455310113456556e-101,-230.8645049253332,OAD,80.16813,95.0
2946,1.2983018920809202e-94,-216.18194156770465,OAD,67.16624,50.0
2947,3.366260288307903e-82,-187.59817520406145,OAD,87.0489,92.0
2948,6.463293700545219e-85,-193.8535938558687,OAD,85.05712,82.0
2949,3.3662381572118285e-82,-187.59818177846952,OAD,78.9127,90.0
2950,1.726540538833163e-85,-195.17361318656648,OAD,78.54443,88.0
2951,2.3628366102119638e-83,-190.25469986775641,OAD,73.18023,86.0
2952,6.285419695320379e-87,-198.48667047337088,OAD,70.91706,85.0
2953,1.0890172062495866e-92,-211.75255291158066,OAD,62.448303,66.0
2954,3.403394840598353e-96,-219.82339551142945,OAD,62.49602,66.0
2955,4.4845396303751045e-88,-201.12685233974992,OAD,62.283875,70.0
2956,7.847746300565268e-95,-216.6853574393292,OAD,67.983696,94.0
2957,9.057772532389669e-101,-230.35747115992373,OAD,80.6383,88.0
2958,1.9082673368472496e-100,-229.61231362254188,OAD,74.836655,89.0
2959,1.1474038200925439e-89,-204.79257143394315,OAD,78.80473,86.0
2960,5.815715523895887e-90,-205.4720945431018,OAD,78.894005,78.0
2961,4.580181139254254e-91,-208.01350491505863,OAD,79.33229,54.0
2962,2.9877714115572557e-94,-215.34847097925237,OAD,75.73245,56.0
2963,2.910596779024309e-88,-201.55913004461587,OAD,68.01051,71.0
2964,2.9058228906390627e-89,-203.86335665927731,OAD,82.22657,89.0
2965,1.07708329868325e-144,-331.4979966527064,OAD,23.268242,95.0
2966,1.07708329868325e-144,-331.4979966527064,OAD,23.268242,90.0
2967,3.131834026043105e-150,-344.24614516534444,OAD,49.253582,89.0
2968,1.664200846869672e-151,-347.1810040057419,OAD,30.947348,96.0
2969,2.4670093262387185e-143,-328.36666168021173,OAD,31.939432,83.0
2970,3.259215841395441e-146,-334.99593695013556,OAD,42.489815,90.0
2971,2.2698114543047645e-151,-346.8706522738349,OAD,43.37269,95.0
2972,2.6069247099060623e-150,-344.4295926945472,OAD,49.86695,96.0
2973,3.648401828841493e-156,-357.9089852904752,OAD,45.86557,99.0
2974,1.4862449814352858e-146,-335.78117078477607,OAD,24.737352,94.0
2975,1.4877526167409686e-146,-335.7801569067314,OAD,31.20214,91.0
2976,8.525902129366044e-73,-165.94560294936795,OAD,46.42518,45.0
2977,1.0771493051749849e-72,-165.71180867638793,IAD,63.66616,61.0
2978,1.0790190556023232e-72,-165.71007434902276,IAD,68.38764,66.0
2979,1.1084733952348295e-72,-165.68314294647536,IAD,67.17777,75.0
2980,1.059266326120474e-72,-165.72855017225973,IAD,63.52835,60.0
2981,1.715977473051695e-72,-165.24614382218394,IAD,64.26564,82.0
2982,1.715977473051695e-72,-165.24614382218394,IAD,64.26564,32.0
2983,6.90885684854685e-73,-166.15590759883523,OAD,9.281142,0.0
2984,8.779941682582222e-73,-165.9162420230153,IAD,38.64956,35.0
2985,8.779856748329262e-73,-165.91625169673145,IAD,13.628981,12.0
2986,8.779859839415573e-73,-165.91625134466582,IAD,17.761732,17.0
2987,8.779856579160851e-73,-165.91625171599924,IAD,4.817557,5.0
2988,8.779856579079003e-73,-165.91625171600856,IAD,24.23922,22.0
2989,8.536500624656232e-73,-165.94436062766144,OAD,89.34532,95.0
2990,8.553461844738833e-73,-165.94237569344267,OAD,77.44,78.0
2991,8.527139604087174e-73,-165.94545781693438,OAD,58.202618,61.0
2992,8.541295694712793e-73,-165.9437990715809,OAD,82.144745,87.0
2993,1.715977473051695e-72,-165.24614382218394,IAD,64.26564,82.0
2994,8.747026606309592e-73,-165.91999796236826,OAD,70.436325,71.0
2995,8.52591723325442e-73,-165.94560117783988,OAD,88.98424,91.0
2996,8.545056961964754e-73,-165.94335880590359,OAD,87.84677,86.0
2997,8.548324271788277e-73,-165.94297651642924,OAD,89.558014,92.0
2998,8.525902241101337e-73,-165.94560293626256,OAD,51.544468,45.0
2999,8.525902130206656e-73,-165.94560294926936,OAD,71.28525,73.0
3000,8.884179422027934e-73,-165.9044396866511,IAD,91.52467,95.0
3001,8.88006669013946e-73,-165.90490272143862,IAD,90.19158,92.0
3002,8.666292529834248e-73,-165.9292707097783,OAD,89.06341,96.0
3003,8.525982798747014e-73,-165.94559348772998,OAD,79.34,81.0
3004,8.525902129383976e-73,-165.94560294936585,OAD,82.91567,84.0
3005,8.594597724986024e-73,-165.93757795420152,OAD,66.896255,66.0
3006,8.52590343533715e-73,-165.94560279619108,OAD,60.466084,63.0
3007,8.525902176237414e-73,-165.94560294387043,OAD,96.38473,98.0
3008,8.575346614165413e-73,-165.93982037485324,OAD,83.81662,87.0
3009,8.525902160772747e-73,-165.94560294568427,OAD,59.13232,62.0
3010,8.539014395300475e-73,-165.9440661978115,OAD,58.267517,60.0
3011,8.539524658377629e-73,-165.94400644292548,OAD,52.540012,52.0
3012,7.559603542057346e-74,-168.36847813426985,OAD,28.870184,76.0
3013,1.3924373148034954e-73,-167.7576561130584,OAD,69.77668,66.0
3014,1.6617565507085735e-75,-172.18600676856744,OAD,23.925365,86.0
3015,7.02156650731765e-74,-168.4423105392252,OAD,55.09091,89.0
3016,7.024410957483047e-74,-168.44190551932374,OAD,66.70301,96.0
3017,1.619236840234119e-78,-179.1196823015625,OAD,76.00692,94.0
3018,9.019963675205944e-87,-198.12546278355458,OAD,73.645615,85.0
3019,6.785485295993242e-71,-161.568755787015,OAD,61.769314,92.0
3020,4.1850959414799276e-79,-180.47269271776614,OAD,66.159615,89.0
3021,5.082096353150061e-74,-168.76557303715006,OAD,74.53573,97.0
3022,4.363169496082105e-78,-178.12843851163112,OAD,69.94958,94.0
