idx,density,log_density,AD_type,y_pred,y_true
2318,1.98560127207129e-80,-183.52088566340734,OAD,74.30145,86.0
2319,6.661893753027863e-77,-175.40264836910677,IAD,51.06782,45.0
2320,1.8228223802557315e-78,-179.0012511952487,IAD,56.736004,17.0
2321,3.004404446945875e-77,-176.19897279956848,OAD,72.143486,66.0
2322,1.788846378055768e-76,-174.4148961369954,IAD,77.24806,73.0
2323,2.1752207687769395e-76,-174.21933690527194,IAD,67.3918,82.0
2324,2.9751584549880293e-77,-176.20875486078145,IAD,74.59118,92.0
2325,1.8433418207024043e-78,-178.99005712232068,IAD,75.72983,76.0
2326,9.452371545366333e-129,-294.7872113290291,OAD,44.02021,23.0
2327,1.299993174912285e-85,-195.45737389010765,OAD,62.732372,61.0
2328,1.5180635975459833e-84,-192.9997122377874,OAD,55.71171,48.0
2329,1.5212763674662888e-79,-181.48467264859684,OAD,76.77034,77.0
2330,4.072240086523943e-77,-175.8948589226866,IAD,73.46385,87.0
2331,1.0867012078524265e-77,-177.21590546796892,OAD,87.70087,88.0
2332,4.406170519319973e-81,-185.02638658327047,OAD,72.97121,92.0
2333,4.170487556625975e-85,-194.2916999554636,OAD,58.46465,21.0
2334,2.6161877815626437e-85,-194.75801469153222,OAD,54.080956,49.0
2335,4.633908533279501e-77,-175.76565147290492,IAD,57.899456,65.0
2336,8.18700726209287e-79,-179.80167392910835,IAD,75.5248,69.0
2337,6.597340119483889e-78,-177.71497069793384,OAD,72.04581,92.0
2338,5.866989443069739e-80,-182.43746580895606,OAD,82.33798,94.0
2339,8.768194922957332e-78,-177.4305062924003,OAD,58.065033,61.0
2340,2.830941632462927e-80,-183.16619805089258,OAD,38.454193,11.0
2341,9.858256418456544e-76,-172.7081577483978,IAD,79.70887,84.0
2342,6.772280507747604e-76,-173.08362918243515,IAD,65.03446,78.0
2343,8.768767171710061e-82,-186.6407814023602,OAD,54.991394,49.0
2344,1.5135617140112756e-88,-202.21302255913474,OAD,63.570744,29.0
2345,5.893069548605842e-79,-180.13044533884192,OAD,77.143845,65.0
2346,1.0881285070567733e-77,-177.21459290597892,OAD,61.58053,48.0
2347,8.153861947531245e-78,-177.50314557992553,OAD,44.438084,38.0
2348,2.1342670628906437e-75,-171.93575868288238,IAD,80.95479,91.0
2349,1.317638101862887e-78,-179.32579643644723,IAD,74.42183,87.0
2350,2.4253143769656364e-88,-201.74152702750328,OAD,78.39818,92.0
2351,5.7290953180504175e-83,-189.3690050854013,OAD,80.76531,85.0
2352,8.63457221509031e-79,-179.74844817696993,OAD,92.275604,95.0
2353,5.7603093765393e-81,-184.75840134804756,OAD,84.80758,95.0
2354,1.8334083645387782e-83,-190.50838598966087,OAD,69.50137,92.0
2355,8.393965010662624e-80,-182.07929444299566,OAD,83.1908,91.0
2356,1.5505518393276678e-83,-190.67595182556394,OAD,83.36979,82.0
2357,1.255047054076612e-88,-202.400315118307,OAD,52.84497,73.0
2358,2.6503144434437645e-85,-194.74505461363174,OAD,84.92062,60.0
2359,1.637258569277405e-77,-176.8060289214936,IAD,77.212875,97.0
2360,5.881903945711565e-84,-191.64526730171022,OAD,76.66983,81.0
2361,2.0810201535595318e-88,-201.89462995155614,OAD,79.34942,70.0
2362,1.4838855193528971e-78,-179.20697325505927,IAD,72.23402,50.0
2363,1.336293895196023e-78,-179.31173722117933,IAD,68.549805,67.0
2364,7.088743452081131e-79,-179.94571424988965,OAD,77.40896,82.0
2365,7.629477971551028e-79,-179.87220292145707,OAD,85.832565,64.0
2366,1.1418180042834872e-78,-179.4690155207781,OAD,91.177475,97.0
2367,5.726829599687867e-77,-175.55389008142475,IAD,89.72726,79.0
2368,8.802830311693344e-78,-177.42656395743327,IAD,88.45941,97.0
2369,1.3614670192661551e-80,-183.89824463050752,OAD,79.15121,97.0
2370,1.1401350353128523e-81,-186.37824582509737,OAD,86.294815,66.0
2371,4.857498912048546e-81,-184.9288688542218,OAD,77.0311,49.0
2372,1.1308277044110605e-87,-200.20195324411188,OAD,88.07567,72.0
2373,1.4873261517370903e-78,-179.20465727470986,OAD,83.18925,93.0
2374,5.213449636624894e-82,-187.160735870496,OAD,84.60111,77.0
2375,1.835844311625112e-80,-183.59930294851068,OAD,88.189125,91.0
2376,2.565497477715931e-84,-192.4749954032554,OAD,82.648415,95.0
2377,1.8147071723732047e-81,-185.9134684153526,OAD,81.63205,78.0
2378,5.126465306806495e-81,-184.8749761348355,OAD,88.83549,81.0
2379,6.216512117710358e-75,-170.86667297786266,IAD,77.05336,90.0
2380,9.470231419688762e-86,-195.77416465345138,OAD,72.605385,82.0
2381,1.5841142144751813e-79,-181.44419695063885,OAD,84.54076,86.0
2382,2.0766847096992821e-75,-171.9631092420012,IAD,89.48388,72.0
2383,1.8063156954001104e-75,-172.10259273118047,IAD,89.19324,83.0
2384,1.091207450263179e-75,-172.60659713888245,IAD,73.42806,85.0
2385,2.654180920640857e-114,-261.5185644986913,OAD,67.61768,68.0
2386,6.644217439960863e-126,-288.2319747987674,OAD,73.755646,91.0
2387,7.807832659546265e-82,-186.7568502085535,OAD,69.712746,79.0
2388,3.5489953488728755e-75,-171.42721741143575,IAD,89.7877,92.0
2389,1.9337808611028025e-75,-172.03440489257574,IAD,91.85657,90.0
2390,5.3985691414714e-88,-200.94135423881914,OAD,81.02538,85.0
2391,4.256185167369387e-112,-256.44115715686956,OAD,81.08945,70.0
2392,6.642900935885738e-91,-207.64169470644296,OAD,56.802998,76.0
2393,1.5162858190997566e-84,-193.00088400702393,OAD,75.04694,74.0
2394,2.3306612182651195e-89,-204.08392126448857,OAD,74.529076,65.0
2395,5.522829343569832e-88,-200.91859789226126,OAD,87.608284,85.0
2396,2.338831195287053e-86,-197.17266668209817,OAD,79.03114,81.0
2397,3.953963141503382e-86,-196.6475995946081,OAD,66.11939,50.0
2398,3.7067811802788856e-77,-175.98888826690427,IAD,36.71174,44.0
2399,2.398761791139337e-76,-174.12151438368488,IAD,53.136326,54.0
2400,3.173571445435239e-75,-171.53902438190704,IAD,48.3073,51.0
2401,2.7381953298025438e-76,-173.98916800290348,IAD,52.674816,57.0
2402,6.0015568650031455e-75,-170.9018630614833,IAD,63.36853,54.0
2403,1.7164415884178254e-75,-172.15362867068504,IAD,74.8391,79.0
2404,3.0755624891211946e-77,-176.17556435272002,OAD,44.91433,64.0
2405,2.0903855147017753e-75,-171.95653346879166,IAD,63.961693,0.0
2406,1.6328166910050741e-77,-176.80874560575967,OAD,62.463516,66.0
2407,2.5566849786085995e-79,-180.9655108574158,OAD,59.92462,19.0
2408,2.2389613648706043e-111,-254.78093324040032,OAD,51.28753,33.0
2409,5.538966000713677e-75,-170.98207413368456,IAD,83.37189,87.0
2410,1.6133619564076115e-75,-172.2155618010754,IAD,79.62393,99.0
2411,1.5986336501932575e-75,-172.22473267877584,IAD,75.32427,95.0
2412,1.7398802131474756e-80,-183.6529911716857,OAD,79.23659,83.0
2413,5.3317642868748804e-83,-189.44088052442928,OAD,81.71549,94.0
2414,7.957073241569619e-81,-184.43533128349335,OAD,85.447235,80.0
2415,2.7233905006753578e-84,-192.4152701998363,OAD,79.812675,82.0
2416,1.0121291114074513e-83,-191.10250657533606,OAD,77.58467,72.0
2417,3.102651541777523e-98,-224.52108203145954,OAD,73.210915,75.0
2418,1.1187559077786665e-88,-202.51527091218702,OAD,77.25559,74.0
2419,2.6834705900762267e-95,-217.75847288139897,OAD,73.75221,81.0
2420,6.119496989248513e-100,-228.4470293975575,OAD,79.32984,92.0
2421,1.1629235846150969e-88,-202.47655101750223,OAD,79.04159,59.0
2422,1.3062059042408948e-89,-204.6629465978278,OAD,83.03108,92.0
2423,6.468087160478205e-84,-191.5502673942298,OAD,80.05881,86.0
2424,2.9524502777685216e-93,-213.0577782202206,OAD,85.54742,95.0
2425,3.470179560786758e-92,-210.59362221620782,OAD,82.90972,78.0
2426,3.385520939385883e-88,-201.40798039253139,OAD,82.226295,85.0
2427,4.6702859432919727e-88,-201.0862678838427,OAD,87.52942,88.0
2428,6.598959988153874e-92,-209.9509164963889,OAD,84.22711,75.0
2429,4.818955380562013e-90,-205.66010119091456,OAD,81.38365,73.0
2430,1.6361698475473687e-83,-190.6222046669198,OAD,73.90988,94.0
2431,7.777656557554072e-79,-179.85296726739526,OAD,78.8597,77.0
2432,5.722753569944044e-81,-184.76494244961174,OAD,83.07231,94.0
2433,9.207847185409092e-93,-211.92035757301483,OAD,81.095924,92.0
2434,4.311359117895332e-80,-182.74555424453843,OAD,79.368706,83.0
2435,1.578746728397697e-80,-183.75017611711706,OAD,86.51735,87.0
2436,1.1143847008409468e-81,-186.40109011773495,OAD,87.083305,96.0
2437,9.700424402068714e-85,-193.44756326715108,OAD,86.67439,84.0
2438,1.2134151387925255e-82,-188.61853881272222,OAD,86.91161,88.0
2439,1.2602587270594095e-90,-207.00134133064384,OAD,82.45152,85.0
2440,3.0730759363407213e-87,-199.2022240968219,OAD,90.01226,92.0
2441,2.1505491897726638e-88,-201.8617649368514,OAD,74.33177,96.0
2442,8.53801240473803e-84,-191.27261957027943,OAD,70.32125,74.0
2443,5.699385068428368e-89,-203.1897149901812,OAD,75.97967,98.0
2444,6.40366280516902e-98,-223.796468973452,OAD,72.71224,84.0
2445,4.635846027901626e-85,-194.18591419184108,OAD,67.00781,91.0
2446,0.0,-26025975.772195965,OAD,75.88979,78.0
2447,3.146975905747323e-85,-194.5732909427017,OAD,77.371994,93.0
2448,2.7971169338062536e-93,-213.11182442823358,OAD,83.39245,89.0
2449,6.547598247025452e-97,-221.4716557178622,OAD,74.27215,79.0
2450,4.4702355830003363e-116,-265.6024296769405,OAD,79.000206,77.0
2451,1.5557003401866256e-86,-197.58039217370592,OAD,76.5639,88.0
2452,4.954719448200853e-81,-184.909051986278,OAD,85.46882,80.28
2453,1.2652785064024688e-80,-183.97151517841252,OAD,73.91275,54.64
2454,1.0858468795502638e-81,-186.42703231583593,OAD,82.06093,86.89
2455,2.117247058852118e-81,-185.75927584483495,OAD,78.375084,49.33
2456,1.0303282212077838e-76,-174.9665896547009,IAD,64.88355,76.19
2457,2.1325918416357477e-76,-174.23912900050112,IAD,68.3757,40.83
2458,3.0007688896942026e-92,-210.7389600030577,OAD,79.253784,90.0
2459,1.7979015374565161e-90,-206.6460381971742,OAD,75.08031,91.0
2460,1.3418490553051584e-91,-209.24119490765264,OAD,94.068565,91.0
2461,2.0518472125584083e-81,-185.79065206579884,OAD,81.80335,74.0
2462,6.3454424397747115e-81,-184.66165570332146,OAD,74.64761,87.0
2463,3.9931686545090496e-91,-208.1506583977261,OAD,81.66869,66.0
2464,3.2793919015242352e-83,-189.92690470917444,OAD,85.93998,89.0
2465,3.487046232327422e-85,-194.47067787840606,OAD,84.81765,82.0
2466,1.278076778012921e-84,-193.1717913806566,OAD,87.348175,83.0
2467,3.095432783114134e-85,-194.5898051751398,OAD,87.685074,79.0
2468,3.591292381680981e-85,-194.4412207718791,OAD,82.13205,93.0
2469,1.889450114851276e-84,-192.780861969284,OAD,89.87052,67.0
2470,1.962600570052081e-96,-220.37389851218057,OAD,53.47725,88.24
2471,8.781368078419035e-105,-239.59880255127848,OAD,56.756943,74.0
2472,3.3324094319119278e-80,-183.00311184404296,OAD,81.334496,84.0
2473,3.2406627809153267e-83,-189.9387848476106,OAD,86.471214,78.0
2474,2.823503372021924e-102,-233.8257010409924,OAD,68.43613,86.0
2475,6.0438629007992735e-80,-182.4077640788914,OAD,89.080345,93.0
2476,7.213637173254597e-75,-170.71790868814497,IAD,83.84543,82.0
2477,1.1969749747005615e-82,-188.63218010583736,OAD,79.54769,80.0
2478,1.9739076008333487e-75,-172.01386684272615,IAD,94.15918,93.0
2479,7.031303084902956e-104,-237.5184776221517,OAD,76.06291,90.0
2480,8.612297350687972e-108,-246.52599893696737,OAD,53.960903,70.0
2481,5.789509040053545e-89,-203.1740257829444,OAD,34.154945,14.0
2482,3.213591813679957e-80,-183.03941818286253,OAD,26.422184,23.0
2483,1.589911205625045e-79,-181.44054417737573,OAD,19.622934,36.0
2484,4.625918241912892e-84,-191.8854729214497,OAD,45.831066,20.0
2485,4.5914400026487695e-78,-178.07744355259757,IAD,9.994195,5.0
2486,2.4885855711610415e-76,-174.08475256217923,IAD,21.710642,8.0
2487,9.790533140126863e-79,-179.6228064338472,OAD,60.6976,72.0
2488,1.844580105912174e-76,-174.3842154008278,IAD,46.33821,75.0
2489,9.140847534399242e-81,-184.2966394232982,OAD,66.12029,70.0
2490,1.2422390879475439e-76,-174.77955160018917,IAD,53.55677,78.0
2491,9.140847534399242e-81,-184.2966394232982,OAD,66.12029,47.0
2492,1.0600198256548852e-74,-170.3330092701623,IAD,57.7459,87.0
2493,4.468133179042407e-91,-208.0382727743896,OAD,32.67009,11.0
2494,1.589911021287366e-79,-181.44054429331786,OAD,20.582329,25.0
2495,2.34316906650765e-78,-178.7501329384793,OAD,30.317896,15.0
2496,6.524076180181316e-82,-186.93647826390801,OAD,46.771263,21.0
2497,4.077909867345951e-76,-173.59088249781064,IAD,11.81629,0.0
2498,2.910045872426269e-76,-173.92829822276795,IAD,18.271967,9.0
2499,4.359199880275655e-76,-173.52417854072547,IAD,44.199406,79.0
2500,1.5455259413744908e-78,-179.16627298598482,OAD,26.20492,82.0
2501,8.113327826191489e-81,-184.4158844124034,OAD,60.80174,23.0
2502,1.2107114250388377e-78,-179.41042911212693,IAD,37.3557,35.0
2503,2.0136329394362107e-75,-171.99394145136782,IAD,62.26064,38.0
2504,2.224299157783475e-78,-178.8021953728015,IAD,53.85083,35.0
2505,8.304349876946725e-86,-195.9055385384083,OAD,49.167095,33.0
2506,1.305355012780369e-78,-179.33516220931247,OAD,50.926006,44.0
2507,3.200321166759121e-78,-178.43838608415385,OAD,53.435513,45.0
2508,8.138478475406248e-79,-179.80761910347005,IAD,48.524345,50.0
2509,1.0600198256548852e-74,-170.3330092701623,IAD,57.7459,15.0
2510,5.3166043885657753e-79,-180.23338751978486,OAD,49.03754,21.0
2511,1.4849874737355088e-79,-181.50881600950547,OAD,47.21703,39.0
2512,9.35697242863976e-80,-181.9706856598368,OAD,27.222845,52.0
2513,4.785765259712986e-75,-171.12823603355113,IAD,54.180187,53.0
2514,4.954074926856186e-75,-171.09367151908384,IAD,55.054882,67.0
2515,1.2785922650111774e-80,-183.9610477597682,OAD,23.750952,5.0
2516,8.499532801469109e-80,-182.06679624207104,OAD,12.696868,13.0
2517,2.730370971098812e-76,-173.992029580733,IAD,78.08101,92.0
2518,2.6908065174930185e-86,-197.03247702818203,OAD,77.0036,85.0
2519,1.9679843033340864e-81,-185.83238270986757,OAD,66.673225,75.0
2520,1.2130258234923594e-77,-177.1059342418595,IAD,79.294495,79.0
2521,1.1329519741359698e-82,-188.6871510325938,OAD,76.40145,74.0
2522,3.1388247462808657e-81,-185.36554408728344,OAD,70.6163,80.0
2523,1.777495136168993e-80,-183.63160229316463,OAD,71.649574,81.0
2524,2.712255001313925e-82,-187.8141972328207,OAD,76.55269,73.0
2525,2.772230347274677e-80,-183.187155263786,OAD,64.6933,81.0
2526,1.3440637168170305e-81,-186.21369488319448,OAD,85.181755,78.0
2527,4.0373158824969666e-81,-185.11381244686706,OAD,82.90475,72.0
2528,4.9963260979720475e-85,-194.1110300425488,OAD,65.625626,76.0
2529,1.5421155527560007e-83,-190.68140750923584,OAD,71.22923,73.0
2530,1.2546108668668555e-90,-207.0058329112024,OAD,75.824974,73.0
2531,1.2546854503168716e-82,-188.58509272154046,OAD,59.636566,83.0
2532,4.891996218231508e-83,-189.52696227373278,OAD,80.18098,79.0
2533,2.438379156335206e-80,-183.31547390114088,OAD,76.64411,86.0
2534,3.7197899538035e-83,-189.8008955158462,OAD,77.32252,68.0
2535,8.530750758781472e-96,-218.90449155587265,OAD,73.91518,74.0
2536,1.2478294411169806e-80,-183.9854018446877,OAD,75.908714,78.0
2537,1.3346433167180538e-82,-188.5233135478464,OAD,75.33401,81.0
2538,4.921031770744601e-109,-249.3882569183318,OAD,71.03893,77.0
2539,3.8817279421430155e-84,-192.06086741108857,OAD,83.56639,73.0
2540,1.0068502342560864e-83,-191.1077358405012,OAD,72.91291,78.0
2541,2.5345465619680557e-78,-178.67162250351026,OAD,69.39837,92.0
2542,2.707322569629721e-79,-180.90826218170005,OAD,76.15565,90.0
2543,1.8588160917887553e-90,-206.61271859418835,OAD,77.948616,74.0
2544,2.4403874134036132e-83,-190.22240591581917,OAD,74.782616,81.0
2545,6.281384755032211e-86,-196.18472753892124,OAD,73.67726,78.0
2546,3.3332587089999446e-81,-185.30544211574238,OAD,70.04136,82.0
2547,3.0835189957378586e-82,-187.68590614963446,OAD,78.11841,81.0
2548,6.041016926531829e-84,-191.61857544840512,OAD,77.69597,57.0
2549,3.0114110449329306e-78,-178.49922849892846,OAD,68.715675,54.0
2550,1.259882407111737e-81,-186.2783741435987,OAD,74.24466,66.0
2551,2.91397738095296e-91,-208.46572451691398,OAD,66.44571,77.0
2552,4.797900436797361e-88,-201.05930977025395,OAD,73.75012,72.0
2553,2.6881469730741523e-86,-197.03346589883884,OAD,69.62807,73.0
2554,3.311287694371e-86,-196.82498085222008,OAD,75.16489,58.0
2555,2.4922099804719236e-90,-206.31948851026212,OAD,73.007904,61.0
2556,3.966072456204003e-83,-189.73678641923468,OAD,78.854805,62.0
2557,6.73828931321906e-121,-276.7049901706659,OAD,35.238976,33.0
2558,4.151387782787308e-102,-233.4402368015602,OAD,49.38419,36.0
2559,1.624762472755842e-75,-172.20852034006748,IAD,37.79558,38.0
2560,4.5991844562253485e-77,-175.7731731648895,IAD,40.728813,33.0
2561,1.7789302828282398e-76,-174.42045484859838,IAD,37.041527,13.0
2562,2.6077389736867834e-76,-174.03798351526862,IAD,32.003696,45.0
2563,6.819729425296e-80,-182.28698764216557,OAD,52.946007,55.0
2564,4.056761781397135e-79,-180.50383728194961,OAD,61.378788,71.0
2565,1.5615957942546696e-89,-204.4843650330253,OAD,48.499027,43.0
2566,4.517517645633574e-95,-217.23762118489606,OAD,54.979553,90.0
2567,5.972009218928829e-83,-189.327479295138,OAD,56.712948,61.0
2568,3.6660394318310746e-83,-189.81545081305472,OAD,75.15884,6.0
2569,2.2258668766564996e-158,-363.00829824583224,OAD,71.73796,58.0
2570,2.1066876109995003e-81,-185.76427567114632,OAD,79.42961,77.0
2571,5.1844671457789e-80,-182.56114037153614,OAD,58.827312,92.0
2572,3.0736496007230494e-89,-203.80720762590445,OAD,72.031845,72.0
2573,3.046929745375206e-100,-229.14437485664902,OAD,69.38617,70.0
2574,1.0750626180505647e-84,-193.34476890226728,OAD,56.436474,72.0
2575,2.6396111444483645e-89,-203.9594416639302,OAD,44.71072,25.0
2576,1.463843822886424e-156,-358.8222087755788,OAD,42.82245,18.0
2577,3.589559676128922e-74,-169.11326733947055,IAD,58.95443,82.0
2578,2.3348546579702663e-75,-171.84593233035048,IAD,61.738846,44.0
2579,2.464018117029602e-74,-169.48950348322455,IAD,62.29232,73.0
2580,1.2506191672209023e-78,-179.3779984910819,OAD,62.72087,30.0
2581,5.9476919947751095e-80,-182.4238041952566,OAD,63.87766,22.0
2582,1.937458127699951e-75,-172.0325051040513,IAD,56.374786,76.0
2583,9.674177752322708e-82,-186.54251737704752,OAD,36.43162,17.0
2584,1.5707958634306055e-84,-192.9655654011973,OAD,47.107426,13.0
2585,3.589559676128922e-74,-169.11326733947055,IAD,58.95443,73.0
2586,3.589559676128922e-74,-169.11326733947055,IAD,58.95443,70.0
2587,9.706461012446347e-81,-184.23660078498634,OAD,60.577755,24.0
2588,2.8609182760335143e-78,-178.55049460470133,IAD,64.38067,77.0
2589,1.0523281555450442e-77,-177.24804715993884,OAD,47.83108,79.0
2590,4.248055659400602e-87,-198.87844170413274,OAD,54.694603,10.0
2591,8.895219157412392e-112,-255.70401645624875,OAD,40.35485,56.0
2592,3.589559676128922e-74,-169.11326733947055,IAD,58.95443,70.0
2593,4.036573474294082e-76,-173.60107088538427,IAD,62.509327,74.0
2594,2.9222068212499933e-74,-169.31895779002045,IAD,65.01737,40.0
2595,4.036573474294082e-76,-173.60107088538427,IAD,62.509327,66.0
2596,2.9222068212499933e-74,-169.31895779002045,IAD,65.01737,69.0
2597,4.036573474294082e-76,-173.60107088538427,IAD,62.509327,73.0
2598,3.5846215816159385e-75,-171.41722906210788,IAD,1.8439623,0.0
2599,2.535836131248019e-74,-169.46077346408794,IAD,64.77288,24.0
2600,3.589559676128922e-74,-169.11326733947055,IAD,58.95443,79.0
2601,2.6633002267273654e-75,-171.714315934036,IAD,64.24409,73.0
2602,4.567867537576008e-78,-178.08259077950598,OAD,66.97741,61.0
2603,1.1222374134805263e-77,-177.18372777735732,OAD,57.682465,65.0
2604,1.1033140811540544e-77,-177.20073370907798,OAD,59.883926,37.0
2605,1.554414108301317e-79,-181.463123651125,OAD,52.222218,49.0
2606,9.239891949462921e-84,-191.1936176196957,OAD,63.000427,58.0
2607,1.5506999782146439e-81,-186.07068610467846,OAD,77.69064,66.0
2608,6.784483776295117e-80,-182.29216923221233,OAD,60.45195,76.0
2609,2.845964027800805e-79,-180.85832048650585,OAD,60.803486,72.0
2610,8.393097846973896e-79,-179.77681266333246,OAD,51.910847,73.0
2611,6.10460630582896e-80,-182.39776382121008,OAD,49.460243,38.0
2612,9.934953705326588e-82,-186.51591840927458,OAD,74.059715,91.0
2613,4.290104086612773e-81,-185.0530815372584,OAD,78.3564,80.0
2614,5.558063014785156e-79,-180.18897267760082,OAD,73.73834,78.0
2615,8.73361784764236e-78,-177.43445755399296,OAD,63.497585,72.0
2616,2.673330742804135e-87,-199.34157792629802,OAD,47.790794,46.0
2617,6.872834682466643e-79,-179.97664570786338,OAD,54.381187,62.0
2618,8.882981326672486e-78,-177.41750001789222,OAD,53.046257,53.0
2619,8.312078572603691e-79,-179.78651263986546,OAD,61.970135,50.0
2620,1.3117474993073136e-84,-193.145787594296,OAD,51.233994,23.0
2621,5.911069317180586e-84,-191.64032106291523,OAD,42.980255,46.0
2622,1.1689812266608696e-81,-186.35325990947163,OAD,63.77242,76.0
2623,4.3149012559285436e-79,-180.442147906166,OAD,63.52467,91.0
2624,8.343009372315663e-78,-177.4802132662415,OAD,74.59636,78.0
2625,1.1582038292518302e-79,-181.75735196451603,OAD,68.258835,80.0
2626,8.721178455437166e-81,-184.34363815975578,OAD,47.96707,30.0
2627,9.23394974016776e-78,-177.37875037237572,OAD,47.48506,33.0
2628,9.868081211932923e-79,-179.61491691806935,OAD,39.141884,35.0
2629,3.4758772509039294e-85,-194.47388601103304,OAD,50.44075,29.0
2630,5.999747828164353e-85,-193.92801546478833,OAD,40.695908,44.0
2631,1.2483412314075684e-84,-193.19533215632353,OAD,57.39115,74.0
2632,1.6282701457379984e-75,-172.20636378355363,IAD,3.7495954,0.1
2633,3.589559676128922e-74,-169.11326733947055,IAD,58.95443,82.2
2634,3.589559676128922e-74,-169.11326733947055,IAD,58.95443,24.2
2635,4.036573474294082e-76,-173.60107088538427,IAD,62.509327,79.1
2636,9.265058584946089e-75,-170.46763179158233,IAD,0.6023819,0.1
2637,5.661431587781186e-81,-184.7757157415808,OAD,-0.17224991,0.0
2638,1.8574881729639212e-75,-172.0746568441435,IAD,13.724463,0.0
2639,2.5330020704741464e-76,-174.0670618791283,IAD,3.7623081,0.0
2640,4.177598061131699e-75,-171.26414551970137,IAD,8.485489,0.0
2641,2.110321654010292e-75,-171.94704159602475,IAD,-2.356922,15.5
2642,5.214404579338726e-85,-194.068307997183,OAD,3.807597,0.1
2643,2.9325559102942543e-75,-171.6180076074457,IAD,10.947601,0.0
2644,2.649167996805223e-76,-174.02222144031592,IAD,43.217762,0.1
2645,4.685350897199562e-78,-178.05719644263505,IAD,4.8409824,0.0
2646,3.9599708571687696e-76,-173.62023040160898,IAD,49.08844,65.0
2647,5.8359226517338554e-77,-175.53501978361277,IAD,50.167652,21.0
2648,4.645376669508935e-78,-178.06576479316698,IAD,23.33743,42.0
2649,4.562036754924962e-83,-189.59679353791915,OAD,61.938606,45.0
2650,8.790064451053655e-78,-177.4280152095498,OAD,47.126686,0.0
2651,1.090810701406252e-88,-202.5405670009314,OAD,41.945812,47.0
2652,1.0222425290681626e-85,-195.69773413257965,OAD,63.35044,0.0
2653,4.605176016511669e-75,-171.16670108266422,IAD,73.17361,67.0
2654,9.684490367579486e-76,-172.7259413928702,IAD,52.711426,60.0
2655,7.889374624417655e-80,-182.14129056960476,OAD,59.48257,65.0
2656,1.4224558821951012e-82,-188.45959275324844,OAD,33.41648,56.0
2657,5.774776035259738e-81,-184.75589305863508,OAD,50.320644,12.0
2658,4.1170358073948e-78,-178.18650381333728,OAD,64.37895,56.0
2659,3.457401021605324e-75,-171.45336481756323,IAD,69.982544,77.0
2660,8.781944193655793e-77,-175.1263543430503,IAD,77.96619,78.0
2661,2.987790672124299e-76,-173.90193285891425,IAD,75.655,85.0
2662,3.527741486767023e-75,-171.4332241138195,IAD,83.00362,82.0
2663,3.073359186970639e-75,-171.571110813442,IAD,83.121315,91.0
2664,3.5379674788571516e-75,-171.4303295708148,IAD,86.70744,56.0
2665,1.7480816238205188e-76,-174.43794809585484,IAD,66.92247,94.0
2666,7.217374094506211e-78,-177.62514606560714,OAD,65.28272,65.0
2667,1.8714941482153112e-79,-181.27748522496066,OAD,76.291725,80.0
2668,2.987790672124299e-76,-173.90193285891425,IAD,75.655,85.0
2669,9.670884032706381e-85,-193.45061317907215,OAD,85.412575,77.0
2670,1.1714238063843398e-80,-184.04858750203772,OAD,66.44811,83.0
2671,1.4188781735433214e-82,-188.46211108475921,OAD,74.59687,72.0
2672,2.270344552359526e-83,-190.29463111335028,OAD,73.49503,83.0
2673,1.2045213789526085e-84,-193.23106551935035,OAD,80.94151,72.0
2674,2.7172490750196445e-81,-185.50977253346707,OAD,71.85254,67.0
2675,1.167213105217418e-77,-177.14443321446737,IAD,71.17374,71.0
2676,7.935485290203475e-83,-189.0432182082118,OAD,54.004845,52.0
2677,5.765764487349018e-83,-189.36262496518984,OAD,66.69158,51.0
2678,5.560412126926203e-77,-175.58337993147816,IAD,69.8505,67.0
2679,3.064866868062034e-77,-176.17904802829182,IAD,82.05795,54.0
2680,3.539875873253051e-75,-171.4297903120753,IAD,61.796196,91.0
2681,1.1504831462745218e-78,-179.4614552721939,IAD,57.181118,73.0
2682,4.5393957171181787e-82,-187.2991837242737,OAD,65.7776,75.0
2683,3.6788584393385817e-84,-192.11454531414452,OAD,75.73903,66.0
2684,1.2342610109676823e-86,-197.81184557818986,OAD,67.74801,71.0
2685,7.444565336908264e-85,-193.7122486232848,OAD,70.05349,72.0
2686,1.5457095584456103e-84,-192.9816647454484,OAD,79.51629,62.0
2687,2.081815674015771e-89,-204.1968328433302,OAD,74.216064,72.0
2688,1.9214146150624195e-75,-172.04082028112356,IAD,55.301357,48.0
2689,3.532446254542427e-75,-171.43189135365952,IAD,54.682518,61.0
2690,3.064706467094798e-77,-176.17910036503974,IAD,62.851173,42.0
2691,1.744237534345143e-76,-174.4401495504492,IAD,48.982685,72.0
2692,3.5324462550761435e-75,-171.43189135350843,IAD,73.80909,38.0
2693,3.064706467094798e-77,-176.17910036503974,IAD,40.54776,81.0
2694,2.1348774074058493e-78,-178.8432280289224,OAD,74.552025,55.0
2695,6.234732485916515e-77,-175.46891648755587,IAD,53.976124,60.0
2696,1.8310134870931516e-75,-172.08901234291704,IAD,58.804905,63.0
2697,2.3498133122628605e-76,-174.14213118413733,IAD,52.241226,50.0
2698,2.062820717371668e-76,-174.27239274107782,IAD,49.616814,66.0
2699,4.174612894743685e-84,-191.98812617731764,OAD,57.4178,40.0
2700,9.573800465473303e-84,-191.1581175620384,OAD,49.151062,60.0
2701,1.1597048586792312e-79,-181.75605680595777,OAD,59.931557,39.0
